,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,name,party,min_value
7876,2020,2020-04-27,2019-06-24,,TRMK,trustmark corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7877,2020,2020-04-27,2019-06-24,,TWTR,twitter inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7878,2020,2020-04-27,2019-03-28,,TWTR,twitter inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7879,2020,2020-04-27,2019-06-04,,TWO,two harbors investment corp,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7880,2020,2020-04-27,2019-06-24,,USPH,u s physical therapy inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7881,2020,2020-04-27,2019-06-24,,UMPQ,umpqua holdings corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7882,2020,2020-04-27,2019-06-04,,UMPQ,umpqua holdings corporation,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7883,2020,2020-04-27,2019-06-19,,UMPQ,umpqua holdings corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7884,2020,2020-04-27,2019-01-09,,UMPQ,umpqua holdings corporation,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7885,2020,2020-04-27,2019-02-21,,UNICY,unicharm corp sponsored adr,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7886,2020,2020-04-27,2019-02-22,,UNICY,unicharm corp sponsored adr,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7887,2020,2020-04-27,2019-02-19,,UNICY,unicharm corp sponsored adr,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7888,2020,2020-04-27,2019-02-20,,UNICY,unicharm corp sponsored adr,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7889,2020,2020-04-27,2019-06-24,,UNICY,unicharm corp sponsored adr,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7890,2020,2020-04-27,2019-06-24,,UL,unilever plc,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7891,2020,2020-04-27,2019-06-04,,UBSI,united bankshares inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7892,2020,2020-04-27,2019-06-24,,UBSI,united bankshares inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7893,2020,2020-04-27,2019-03-06,,UTHR,united therapeutics corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7894,2020,2020-04-27,2019-02-15,,UNH,unitedhealth group incorporated common stock,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7895,2020,2020-04-27,2019-02-15,,UNH,unitedhealth group incorporated common stock,sale_partial,"$50,001 - $100,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,50001
7896,2020,2020-04-27,2019-06-24,,UNH,unitedhealth group incorporated common stock,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7897,2020,2020-04-27,2019-04-16,,UVV,universal corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7898,2020,2020-04-27,2019-06-24,,VRNS,varonis systems inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7899,2020,2020-04-27,2019-08-28,,VZ,verizon communications inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7900,2020,2020-04-27,2019-02-05,,VZ,verizon communications inc ,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7901,2020,2020-04-27,2019-06-24,,VRTX,vertex pharmaceuticals incorporated,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7902,2020,2020-04-27,2019-04-18,,VRTX,vertex pharmaceuticals incorporated,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7903,2020,2020-04-27,2019-04-16,,VCRA,vocera communications inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7904,2020,2020-04-27,2019-01-09,,VCRA,vocera communications inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7905,2020,2020-04-27,2019-04-03,,WPC,w p carey inc reit,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7906,2020,2020-04-27,2019-06-24,,WPC,w p carey inc reit,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7907,2020,2020-04-27,2019-04-03,,WDR,waddell reed financial inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7908,2020,2020-04-27,2019-02-05,,WMT,walmart inc ,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7909,2020,2020-04-27,2019-08-28,,WMT,walmart inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7910,2020,2020-04-27,2019-03-06,,WAFD,washington federal inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7911,2020,2020-04-27,2019-06-24,,WAFD,washington federal inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7912,2020,2020-04-27,2019-06-24,,WTS,watts water technologies inc class a,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7913,2020,2020-04-27,2019-01-15,,WB,weibo corporation american depositary shares,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7914,2020,2020-04-27,2019-01-11,,WB,weibo corporation american depositary shares,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7915,2020,2020-04-27,2019-01-14,,WB,weibo corporation american depositary shares,sale_partial,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7916,2020,2020-04-27,2019-08-28,,WFC,wells fargo company,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7917,2020,2020-04-27,2019-02-05,,WFC,wells fargo company,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7918,2020,2020-04-27,2019-05-20,,WFC,wells fargo company,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7919,2020,2020-04-27,2019-06-24,,WST,west pharmaceutical services inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7920,2020,2020-04-27,2019-06-24,,WDC,western digital corporation,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7921,2020,2020-04-27,2019-06-24,,WING,wingstop inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7922,2020,2020-04-27,2019-06-24,,WYND,wyndham destinations inc common stock,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7923,2020,2020-04-27,2019-03-06,,WYND,wyndham destinations inc common stock,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7924,2020,2020-04-27,2019-04-16,,WYND,wyndham destinations inc common stock,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7925,2020,2020-04-27,2019-06-24,,WH,wyndham hotels resorts inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7926,2020,2020-04-27,2019-04-30,,WH,wyndham hotels resorts inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7927,2020,2020-04-27,2019-06-24,,YNDX,yandex n v class a ordinary shares,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7928,2020,2020-04-27,2019-01-09,,YEXT,yext inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7929,2020,2020-04-27,2019-04-03,,ZEN,zendesk inc ,purchase,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7930,2020,2020-04-27,2019-06-24,,ZEN,zendesk inc ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7931,2020,2020-04-27,2019-06-24,,ZION,zions bancorporation n a ,sale_full,"$1,001 - $15,000",Hon. Donna Shalala,FL27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,False,"Shalala, Donna E.",Democratic,1001
7932,2020,2020-11-12,2020-10-05,joint,CERN,cerner corporation,sale_partial,"$1,001 - $15,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017612.pdf,False,"McKinley, David B.",Republican,1001
7933,2020,2020-11-12,2020-10-05,joint,TMO,thermo fisher scientific inc,sale_partial,"$1,001 - $15,000",Hon. David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017612.pdf,False,"McKinley, David B.",Republican,1001
7934,2020,2020-11-12,2020-10-14,self,,grossmont ca impt sch,purchase,"$100,001 - $250,000",Hon. Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017661.pdf,False,"Peters, Scott H.",Democratic,100001
7935,2020,2020-11-12,2020-10-09,self,,lynett capital partners ii lp,purchase,"$15,001 - $50,000",Hon. Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017661.pdf,False,"Peters, Scott H.",Democratic,15001
7936,2020,2020-11-12,2020-10-01,self,,san francisco ca city cty impt,sale_full,"$50,001 - $100,000",Hon. Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017661.pdf,False,"Peters, Scott H.",Democratic,50001
7937,2020,2020-12-11,2020-11-02,,ACN,accenture plc class a ordinary shares,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,True,"Phillips, Dean",Democratic,1001
7938,2020,2020-12-11,2020-11-16,,,assurant inc pfd,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,False,"Phillips, Dean",Democratic,1001
7939,2020,2020-12-11,2020-11-16,,BKNG,booking holdings inc ,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,True,"Phillips, Dean",Democratic,1001
7940,2020,2020-12-11,2020-11-03,,,charles schwab corporation pfd 5 95 ,sale_full,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,False,"Phillips, Dean",Democratic,1001
7941,2020,2020-12-11,2020-11-02,,CMCSA,comcast corporation class a,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,False,"Phillips, Dean",Democratic,1001
7942,2020,2020-12-11,2020-11-16,,CMCSA,comcast corporation class a,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,False,"Phillips, Dean",Democratic,1001
7943,2020,2020-12-11,2020-11-16,,HON,honeywell international inc ,sale_partial,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,True,"Phillips, Dean",Democratic,1001
7944,2020,2020-12-11,2020-11-16,,MU,micron technology inc ,purchase,"$1,001 - $15,000",Hon. Dean Phillips,MN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017820.pdf,False,"Phillips, Dean",Democratic,1001
7945,2020,2020-07-24,2020-07-15,,ACN,accenture plc class a ordinary shares,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7946,2020,2020-07-24,2020-07-15,,BLUE,bluebird bio inc ,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7947,2020,2020-07-24,2020-07-15,,D,dominion energy inc ,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7948,2020,2020-07-24,2020-07-08,,FIS,fidelity national information services inc ,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7949,2020,2020-07-24,2020-06-17,,FIS,fidelity national information services inc ,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7950,2020,2020-07-24,2020-07-15,,FE,firstenergy corp ,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7951,2020,2020-07-24,2020-07-15,,INTC,intel corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7952,2020,2020-07-24,2020-06-17,,INTC,intel corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7953,2020,2020-07-24,2020-06-17,,KMB,kimberly clark corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7954,2020,2020-07-24,2020-07-08,,LOW,lowe's companies inc ,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7955,2020,2020-07-24,2020-07-08,,PM,philip morris international inc,sale_full,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7956,2020,2020-07-24,2020-06-17,,PM,philip morris international inc,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7957,2020,2020-07-24,2020-07-15,,STOR,store capital corporation,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017016.pdf,False,"Frankel, Lois",Democratic,1001
7958,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017024.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7959,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017024.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7960,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017024.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7961,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017024.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7962,2020,2020-07-24,2020-07-10,self,AMZN,amazon com inc ,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017025.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7963,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017025.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7964,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017025.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7965,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017025.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7966,2020,2020-07-24,2020-07-13,self,RUN,sunrun inc ,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017025.pdf,False,"Lowenthal, Alan S.",Democratic,1001
7967,2020,2020-10-14,2020-09-15,,ATVI,activision blizzard inc,purchase,"$15,001 - $50,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,15001
7968,2020,2020-10-14,2020-09-29,,ADC,agree realty corporation,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7969,2020,2020-10-14,2020-09-25,,BABA,alibaba group holding limited american depositary shares each representing eight ordinary share,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,True,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7970,2020,2020-10-14,2020-09-16,,AIG,american international group inc new,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7971,2020,2020-10-14,2020-09-16,,T,at t inc ,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7972,2020,2020-10-14,2020-09-16,,BIIB,biogen inc ,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7973,2020,2020-10-14,2020-09-16,,CCL,carnival corporation,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7974,2020,2020-10-14,2020-09-29,,CTLT,catalent inc ,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,True,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7975,2020,2020-10-14,2020-09-16,,CBOE,cboe global markets inc ,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7976,2020,2020-10-14,2020-09-23,,CDAY,ceridian hcm holding inc ,purchase,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7977,2020,2020-10-14,2020-09-23,,CSGP,costar group inc ,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,True,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7978,2020,2020-10-14,2020-09-23,,CCI,crown castle international corp ,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,True,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
7979,2020,2020-10-14,2020-09-16,,CVS,cvs health corporation,sale_partial,"$1,001 - $15,000",Hon. Gilbert Cisneros,CA39,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017505.pdf,False,"Cisneros, Gilbert Ray, Jr.",Democratic,1001
